Data has been correctly loaded from ../../config/files/json_paths.yaml file
Data has been correctly loaded from ../../config/files/datastore_paths.yaml file
Data has been correctly loaded from ../../data/datastores/cpg950_coding_genes_original_data.json file
Key: MANEAL, Methylation Islands Number: 129
Key: MANF, Methylation Islands Number: 59
Key: MANSC1, Methylation Islands Number: 72
Key: MANSC4, Methylation Islands Number: 66
Key: MAOA, Methylation Islands Number: 32
Key: MAOB, Methylation Islands Number: 21
Key: MAP1A, Methylation Islands Number: 73
Key: MAP1B, Methylation Islands Number: 54
Key: MAP1LC3A, Methylation Islands Number: 93
Key: MAP1LC3B, Methylation Islands Number: 165
Key: MAP1LC3B2, Methylation Islands Number: 96
Key: MAP1LC3C, Methylation Islands Number: 45
Key: MAP1S, Methylation Islands Number: 120
Key: MAP2, Methylation Islands Number: 27
Key: MAP2K1, Methylation Islands Number: 58
Key: MAP2K2, Methylation Islands Number: 144
Key: MAP2K3, Methylation Islands Number: 88
Key: MAP2K4, Methylation Islands Number: 58
Key: MAP2K5, Methylation Islands Number: 61
Key: MAP2K6, Methylation Islands Number: 38
Key: MAP2K7, Methylation Islands Number: 224
Key: MAP3K1, Methylation Islands Number: 67
Key: MAP3K10, Methylation Islands Number: 129
Key: MAP3K11, Methylation Islands Number: 265
Key: MAP3K12, Methylation Islands Number: 136
Key: MAP3K13, Methylation Islands Number: 54
Key: MAP3K14, Methylation Islands Number: 106
Key: MAP3K15, Methylation Islands Number: 40
Key: MAP3K2, Methylation Islands Number: 85
Key: MAP3K3, Methylation Islands Number: 51
Key: MAP3K4, Methylation Islands Number: 48
Key: MAP3K5, Methylation Islands Number: 50
Key: MAP3K6, Methylation Islands Number: 179
Key: MAP3K7, Methylation Islands Number: 42
Key: MAP3K8, Methylation Islands Number: 80
Key: MAP3K9, Methylation Islands Number: 70
Key: MAP4, Methylation Islands Number: 36
Key: MAP4K1, Methylation Islands Number: 134
Key: MAP4K2, Methylation Islands Number: 230
Key: MAP4K3, Methylation Islands Number: 45
Key: MAP4K4, Methylation Islands Number: 51
Key: MAP4K5, Methylation Islands Number: 63
Key: MAP6, Methylation Islands Number: 73
Key: MAP6D1, Methylation Islands Number: 83
Key: MAP7, Methylation Islands Number: 75
Key: MAP7D1, Methylation Islands Number: 122
Key: MAP7D2, Methylation Islands Number: 57
Key: MAP7D3, Methylation Islands Number: 67
Key: MAP9, Methylation Islands Number: 33
Key: MAPK1, Methylation Islands Number: 55
Key: MAPK10, Methylation Islands Number: 36
Key: MAPK11, Methylation Islands Number: 253
Key: MAPK12, Methylation Islands Number: 264
Key: MAPK13, Methylation Islands Number: 49
Key: MAPK14, Methylation Islands Number: 54
Key: MAPK15, Methylation Islands Number: 200
Key: MAPK1IP1L, Methylation Islands Number: 70
Key: MAPK3, Methylation Islands Number: 170
Key: MAPK4, Methylation Islands Number: 39
Key: MAPK6, Methylation Islands Number: 67
Key: MAPK7, Methylation Islands Number: 134
Key: MAPK8, Methylation Islands Number: 50
Key: MAPK8IP1, Methylation Islands Number: 161
Key: MAPK8IP2, Methylation Islands Number: 144
Key: MAPK8IP3, Methylation Islands Number: 195
Key: MAPK9, Methylation Islands Number: 102
Key: MAPKAP1, Methylation Islands Number: 66
Key: MAPKAPK2, Methylation Islands Number: 97
Key: MAPKAPK3, Methylation Islands Number: 132
Key: MAPKAPK5, Methylation Islands Number: 64
Key: MAPKBP1, Methylation Islands Number: 91
Key: MAPRE1, Methylation Islands Number: 119
Key: MAPRE2, Methylation Islands Number: 57
Key: MAPRE3, Methylation Islands Number: 101
Key: MAPT, Methylation Islands Number: 97
Key: MARCKS, Methylation Islands Number: 60
Key: MARCKSL1, Methylation Islands Number: 137
Key: MARCO, Methylation Islands Number: 32
Key: MARK1, Methylation Islands Number: 39
Key: MARK2, Methylation Islands Number: 106
Key: MARK3, Methylation Islands Number: 94
Key: MARK4, Methylation Islands Number: 93
Key: MARS2, Methylation Islands Number: 38
Key: MARVELD1, Methylation Islands Number: 122
Key: MARVELD2, Methylation Islands Number: 66
Key: MARVELD3, Methylation Islands Number: 80
Key: MASP1, Methylation Islands Number: 42
Key: MASP2, Methylation Islands Number: 123
Key: MAST1, Methylation Islands Number: 245
Key: MAST2, Methylation Islands Number: 47
Key: MAST3, Methylation Islands Number: 139
Key: MAST4, Methylation Islands Number: 53
Key: MASTL, Methylation Islands Number: 50
Key: MAT1A, Methylation Islands Number: 35
Key: MAT2A, Methylation Islands Number: 143
Key: MAT2B, Methylation Islands Number: 93
Key: MATK, Methylation Islands Number: 174
Key: MATN1, Methylation Islands Number: 109
Key: MATN2, Methylation Islands Number: 52
Key: MATN3, Methylation Islands Number: 82
Key: MATN4, Methylation Islands Number: 158
Key: MATR3, Methylation Islands Number: 90
Key: MAU2, Methylation Islands Number: 130
Key: MAVS, Methylation Islands Number: 140
Key: MAX, Methylation Islands Number: 71
Key: MAZ, Methylation Islands Number: 225
Key: MB, Methylation Islands Number: 100
Key: MB21D2, Methylation Islands Number: 65
Key: MBD1, Methylation Islands Number: 95
Key: MBD2, Methylation Islands Number: 82
Key: MBD3, Methylation Islands Number: 178
Key: MBD4, Methylation Islands Number: 107
Key: MBD5, Methylation Islands Number: 30
Key: MBD6, Methylation Islands Number: 183
Key: MBIP, Methylation Islands Number: 42
Key: MBL2, Methylation Islands Number: 32
Key: MBLAC1, Methylation Islands Number: 255
Key: MBLAC2, Methylation Islands Number: 69
Key: MBNL1, Methylation Islands Number: 88
Key: MBNL2, Methylation Islands Number: 70
Key: MBNL3, Methylation Islands Number: 31
Key: MBOAT1, Methylation Islands Number: 36
Key: MBOAT2, Methylation Islands Number: 40
Key: MBOAT4, Methylation Islands Number: 75
Key: MBOAT7, Methylation Islands Number: 172
Key: MBP, Methylation Islands Number: 113
Key: MBTD1, Methylation Islands Number: 46
Key: MBTPS1, Methylation Islands Number: 127
Key: MBTPS2, Methylation Islands Number: 36
Key: MC1R, Methylation Islands Number: 246
Key: MC2R, Methylation Islands Number: 37
Key: MC4R, Methylation Islands Number: 17
Key: MCAM, Methylation Islands Number: 179
Key: MCAT, Methylation Islands Number: 180
Key: MCC, Methylation Islands Number: 60
Key: MCCC1, Methylation Islands Number: 69
Key: MCCC2, Methylation Islands Number: 37
Key: MCCD1, Methylation Islands Number: 314
Key: MCEE, Methylation Islands Number: 76
Key: MCF2, Methylation Islands Number: 31
Key: MCF2L, Methylation Islands Number: 301
Key: MCF2L2, Methylation Islands Number: 64
Key: MCFD2, Methylation Islands Number: 109
Key: MCHR1, Methylation Islands Number: 75
Key: MCHR2, Methylation Islands Number: 25
Key: MCL1, Methylation Islands Number: 140
Key: MCM10, Methylation Islands Number: 82
Key: MCM2, Methylation Islands Number: 134
Key: MCM3, Methylation Islands Number: 67
Key: MCM3AP, Methylation Islands Number: 144
Key: MCM4, Methylation Islands Number: 72
Key: MCM5, Methylation Islands Number: 106
Key: MCM6, Methylation Islands Number: 47
Key: MCM7, Methylation Islands Number: 229
Key: MCM8, Methylation Islands Number: 84
Key: MCM9, Methylation Islands Number: 49
Key: MCMBP, Methylation Islands Number: 78
Key: MCOLN1, Methylation Islands Number: 188
Key: MCOLN2, Methylation Islands Number: 67
Key: MCOLN3, Methylation Islands Number: 53
Key: MCPH1, Methylation Islands Number: 34
Key: MCRS1, Methylation Islands Number: 130
Key: MCTP1, Methylation Islands Number: 30
Key: MCTP2, Methylation Islands Number: 38
Key: MCTS1, Methylation Islands Number: 72
Key: MCU, Methylation Islands Number: 57
Key: MDC1, Methylation Islands Number: 478
Key: MDFI, Methylation Islands Number: 104
Key: MDFIC, Methylation Islands Number: 38
Key: MDGA1, Methylation Islands Number: 91
Key: MDGA2, Methylation Islands Number: 22
Key: MDH1, Methylation Islands Number: 49
Key: MDH1B, Methylation Islands Number: 59
Key: MDH2, Methylation Islands Number: 91
Key: MDK, Methylation Islands Number: 151
Key: MDM1, Methylation Islands Number: 67
Key: MDM2, Methylation Islands Number: 102
Key: MDM4, Methylation Islands Number: 112
Key: MDN1, Methylation Islands Number: 44
Key: MDP1, Methylation Islands Number: 245
Key: ME1, Methylation Islands Number: 25
Key: ME2, Methylation Islands Number: 43
Key: ME3, Methylation Islands Number: 60
Key: MEA1, Methylation Islands Number: 207
Key: MEAF6, Methylation Islands Number: 139
Key: MECOM, Methylation Islands Number: 64
Key: MECP2, Methylation Islands Number: 65
Key: MECR, Methylation Islands Number: 136
Key: MED1, Methylation Islands Number: 70
Key: MED10, Methylation Islands Number: 83
Key: MED11, Methylation Islands Number: 195
Key: MED12, Methylation Islands Number: 127
Key: MED12L, Methylation Islands Number: 38
Key: MED13, Methylation Islands Number: 32
Key: MED13L, Methylation Islands Number: 61
Key: MED14, Methylation Islands Number: 29
Key: MED15, Methylation Islands Number: 118
Key: MED16, Methylation Islands Number: 220
Key: MED17, Methylation Islands Number: 98
Key: MED18, Methylation Islands Number: 67
Key: MED19, Methylation Islands Number: 134
Key: MED20, Methylation Islands Number: 81
Key: MED21, Methylation Islands Number: 68
Key: MED22, Methylation Islands Number: 127
Key: MED23, Methylation Islands Number: 56
Key: MED24, Methylation Islands Number: 210
Key: MED25, Methylation Islands Number: 202
Key: MED26, Methylation Islands Number: 108
Key: MED27, Methylation Islands Number: 42
Key: MED28, Methylation Islands Number: 69
Key: MED29, Methylation Islands Number: 162
Key: MED30, Methylation Islands Number: 23
Key: MED31, Methylation Islands Number: 124
Key: MED4, Methylation Islands Number: 65
Key: MED6, Methylation Islands Number: 63
Key: MED7, Methylation Islands Number: 78
Key: MED8, Methylation Islands Number: 167
Key: MED9, Methylation Islands Number: 105
Key: MEF2A, Methylation Islands Number: 41
Key: MEF2C, Methylation Islands Number: 75
Key: MEF2D, Methylation Islands Number: 128
Key: MEFV, Methylation Islands Number: 153
Key: MEGF10, Methylation Islands Number: 42
Key: MEGF11, Methylation Islands Number: 54
Key: MEGF6, Methylation Islands Number: 183
Key: MEGF8, Methylation Islands Number: 205
Key: MEGF9, Methylation Islands Number: 43
Key: MEI1, Methylation Islands Number: 86
Key: MEIG1, Methylation Islands Number: 70
Key: MEIS1, Methylation Islands Number: 103
Key: MEIS2, Methylation Islands Number: 100
Key: MEIS3, Methylation Islands Number: 134
Key: MELK, Methylation Islands Number: 28
Key: MEMO1, Methylation Islands Number: 63
Key: MEN1, Methylation Islands Number: 213
Key: MEOX1, Methylation Islands Number: 87
Key: MEOX2, Methylation Islands Number: 35
Key: MEP1A, Methylation Islands Number: 49
Key: MEP1B, Methylation Islands Number: 13
Key: MEPCE, Methylation Islands Number: 166
Key: MEPE, Methylation Islands Number: 43
Key: MERTK, Methylation Islands Number: 38
Key: MESP1, Methylation Islands Number: 126
Key: MESP2, Methylation Islands Number: 116
Key: MEST, Methylation Islands Number: 116
Key: MET, Methylation Islands Number: 80
Key: METAP1, Methylation Islands Number: 45
Key: METAP1D, Methylation Islands Number: 31
Key: METAP2, Methylation Islands Number: 45
Key: METRN, Methylation Islands Number: 390
Key: METRNL, Methylation Islands Number: 199
Key: METTL1, Methylation Islands Number: 233
Key: METTL13, Methylation Islands Number: 81
Key: METTL14, Methylation Islands Number: 25
Key: METTL15, Methylation Islands Number: 40
Key: METTL16, Methylation Islands Number: 46
Key: METTL17, Methylation Islands Number: 146
Key: METTL18, Methylation Islands Number: 37
Key: METTL21A, Methylation Islands Number: 70
Key: METTL21C, Methylation Islands Number: 43
Key: METTL22, Methylation Islands Number: 94
Key: METTL23, Methylation Islands Number: 136
Key: METTL2A, Methylation Islands Number: 11
Key: METTL2B, Methylation Islands Number: 70
Key: METTL3, Methylation Islands Number: 106
Key: METTL4, Methylation Islands Number: 47
Key: METTL5, Methylation Islands Number: 78
Key: METTL6, Methylation Islands Number: 63
Key: METTL8, Methylation Islands Number: 48
Key: METTL9, Methylation Islands Number: 79
Key: MEX3A, Methylation Islands Number: 180
Key: MEX3B, Methylation Islands Number: 57
Key: MEX3C, Methylation Islands Number: 47
Key: MEX3D, Methylation Islands Number: 204
Key: MFAP1, Methylation Islands Number: 128
Key: MFAP2, Methylation Islands Number: 132
Key: MFAP3, Methylation Islands Number: 53
Key: MFAP3L, Methylation Islands Number: 73
Key: MFAP4, Methylation Islands Number: 137
Key: MFAP5, Methylation Islands Number: 73
Key: MFF, Methylation Islands Number: 70
Key: MFGE8, Methylation Islands Number: 74
Key: MFHAS1, Methylation Islands Number: 64
Key: MFN1, Methylation Islands Number: 58
Key: MFN2, Methylation Islands Number: 127
Key: MFNG, Methylation Islands Number: 122
Key: MFRP, Methylation Islands Number: 169
Key: MFSD1, Methylation Islands Number: 59
Key: MFSD10, Methylation Islands Number: 143
Key: MFSD11, Methylation Islands Number: 128
Key: MFSD12, Methylation Islands Number: 207
Key: MFSD2A, Methylation Islands Number: 91
Key: MFSD2B, Methylation Islands Number: 84
Key: MFSD3, Methylation Islands Number: 280
Key: MFSD5, Methylation Islands Number: 185
Key: MFSD6, Methylation Islands Number: 68
Key: MFSD6L, Methylation Islands Number: 76
Key: MFSD8, Methylation Islands Number: 47
Key: MFSD9, Methylation Islands Number: 52
Key: MGA, Methylation Islands Number: 46
Key: MGAM, Methylation Islands Number: 48
Key: MGAT1, Methylation Islands Number: 122
Key: MGAT2, Methylation Islands Number: 101
Key: MGAT3, Methylation Islands Number: 165
Key: MGAT4A, Methylation Islands Number: 51
Key: MGAT4B, Methylation Islands Number: 176
Key: MGAT4C, Methylation Islands Number: 13
Key: MGAT5, Methylation Islands Number: 52
Key: MGAT5B, Methylation Islands Number: 96
Key: MGLL, Methylation Islands Number: 74
Key: MGMT, Methylation Islands Number: 102
Key: MGP, Methylation Islands Number: 86
Key: MGRN1, Methylation Islands Number: 142
Key: MGST1, Methylation Islands Number: 33
Key: MGST2, Methylation Islands Number: 59
Key: MGST3, Methylation Islands Number: 54
Key: MIA, Methylation Islands Number: 133
Key: MIA-RAB4B, Methylation Islands Number: 134
Key: MIA2, Methylation Islands Number: 86
Key: MIA3, Methylation Islands Number: 69
Key: MIB1, Methylation Islands Number: 51
Key: MIB2, Methylation Islands Number: 180
Key: MICA, Methylation Islands Number: 99
Key: MICAL1, Methylation Islands Number: 95
Key: MICAL2, Methylation Islands Number: 111
Key: MICAL3, Methylation Islands Number: 108
Key: MICALL1, Methylation Islands Number: 135
Key: MICALL2, Methylation Islands Number: 236
Key: MICB, Methylation Islands Number: 220
Key: MICU1, Methylation Islands Number: 42
Key: MID1, Methylation Islands Number: 56
Key: MID1IP1, Methylation Islands Number: 44
Key: MID2, Methylation Islands Number: 47
Key: MIDN, Methylation Islands Number: 288
Key: MIEN1, Methylation Islands Number: 305
Key: MIER1, Methylation Islands Number: 54
Key: MIER2, Methylation Islands Number: 146
Key: MIER3, Methylation Islands Number: 55
Key: MIF, Methylation Islands Number: 121
Key: MIF4GD, Methylation Islands Number: 143
Key: MIIP, Methylation Islands Number: 131
Key: MINK1, Methylation Islands Number: 138
Key: MINPP1, Methylation Islands Number: 46
Key: MIOS, Methylation Islands Number: 44
Key: MIOX, Methylation Islands Number: 218
Key: MIP, Methylation Islands Number: 77
Key: MIPEP, Methylation Islands Number: 64
Key: MIPOL1, Methylation Islands Number: 66
Key: MIS12, Methylation Islands Number: 118
Key: MIS18A, Methylation Islands Number: 70
Key: MIS18BP1, Methylation Islands Number: 46
Key: MITD1, Methylation Islands Number: 89
Key: MITF, Methylation Islands Number: 53
Key: MIXL1, Methylation Islands Number: 58
Key: MKI67, Methylation Islands Number: 78
Key: MKKS, Methylation Islands Number: 61
Key: MKLN1, Methylation Islands Number: 48
Key: MKNK1, Methylation Islands Number: 121
Key: MKNK2, Methylation Islands Number: 186
Key: MKRN1, Methylation Islands Number: 70
Key: MKRN2, Methylation Islands Number: 108
Key: MKRN3, Methylation Islands Number: 28
Key: MKS1, Methylation Islands Number: 114
Key: MKX, Methylation Islands Number: 60
Key: MLANA, Methylation Islands Number: 59
Key: MLC1, Methylation Islands Number: 138
Key: MLEC, Methylation Islands Number: 154
Key: MLF1, Methylation Islands Number: 31
Key: MLF2, Methylation Islands Number: 169
Key: MLH1, Methylation Islands Number: 115
Key: MLH3, Methylation Islands Number: 105
Key: MLIP, Methylation Islands Number: 45
Key: MLKL, Methylation Islands Number: 74
Key: MLLT1, Methylation Islands Number: 86
Key: MLLT10, Methylation Islands Number: 128
Key: MLLT11, Methylation Islands Number: 124
Key: MLLT3, Methylation Islands Number: 65
Key: MLLT6, Methylation Islands Number: 151
Key: MLN, Methylation Islands Number: 130
Key: MLNR, Methylation Islands Number: 50
Key: MLPH, Methylation Islands Number: 105
Key: MLST8, Methylation Islands Number: 330
Key: MLX, Methylation Islands Number: 154
Key: MLXIP, Methylation Islands Number: 132
Key: MLXIPL, Methylation Islands Number: 127
Key: MLYCD, Methylation Islands Number: 107
Key: MMAA, Methylation Islands Number: 41
Key: MMAB, Methylation Islands Number: 115
Key: MMACHC, Methylation Islands Number: 102
Key: MMADHC, Methylation Islands Number: 36
Key: MMD, Methylation Islands Number: 48
Key: MMD2, Methylation Islands Number: 41
Key: MME, Methylation Islands Number: 45
Key: MMEL1, Methylation Islands Number: 181
Key: MMGT1, Methylation Islands Number: 37
Key: MMP1, Methylation Islands Number: 62
Key: MMP10, Methylation Islands Number: 64
Key: MMP11, Methylation Islands Number: 146
Key: MMP12, Methylation Islands Number: 50
Key: MMP13, Methylation Islands Number: 34
Key: MMP14, Methylation Islands Number: 171
Key: MMP15, Methylation Islands Number: 129
Key: MMP16, Methylation Islands Number: 28
Key: MMP17, Methylation Islands Number: 202
Key: MMP19, Methylation Islands Number: 87
Key: MMP2, Methylation Islands Number: 79
Key: MMP20, Methylation Islands Number: 61
Key: MMP23B, Methylation Islands Number: 158
Key: MMP24, Methylation Islands Number: 104
Key: MMP25, Methylation Islands Number: 276
Key: MMP26, Methylation Islands Number: 47
Key: MMP27, Methylation Islands Number: 39
Key: MMP28, Methylation Islands Number: 118
Key: MMP3, Methylation Islands Number: 65
Key: MMP7, Methylation Islands Number: 47
Key: MMP8, Methylation Islands Number: 44
Key: MMP9, Methylation Islands Number: 147
Key: MMRN1, Methylation Islands Number: 49
Key: MMRN2, Methylation Islands Number: 89
Key: MMS19, Methylation Islands Number: 99
Key: MMS22L, Methylation Islands Number: 26
Key: MN1, Methylation Islands Number: 84
Key: MNAT1, Methylation Islands Number: 55
Key: MND1, Methylation Islands Number: 44
Key: MNDA, Methylation Islands Number: 28
Key: MNS1, Methylation Islands Number: 26
Key: MNT, Methylation Islands Number: 164
Key: MNX1, Methylation Islands Number: 171
Key: MOAP1, Methylation Islands Number: 88
Key: MOB1A, Methylation Islands Number: 86
Key: MOB1B, Methylation Islands Number: 65
Key: MOB2, Methylation Islands Number: 178
Key: MOB3A, Methylation Islands Number: 195
Key: MOB3B, Methylation Islands Number: 73
Key: MOB3C, Methylation Islands Number: 123
Key: MOB4, Methylation Islands Number: 92
Key: MOBP, Methylation Islands Number: 66
Key: MOCOS, Methylation Islands Number: 77
Key: MOCS1, Methylation Islands Number: 63
Key: MOCS2, Methylation Islands Number: 37
Key: MOCS3, Methylation Islands Number: 115
Key: MOG, Methylation Islands Number: 279
Key: MOGAT1, Methylation Islands Number: 51
Key: MOGAT2, Methylation Islands Number: 96
Key: MOGAT3, Methylation Islands Number: 212
Key: MOGS, Methylation Islands Number: 293
Key: MOK, Methylation Islands Number: 101
Key: MON1A, Methylation Islands Number: 109
Key: MON1B, Methylation Islands Number: 65
Key: MON2, Methylation Islands Number: 40
Key: MORC1, Methylation Islands Number: 35
Key: MORC2, Methylation Islands Number: 76
Key: MORC3, Methylation Islands Number: 60
Key: MORC4, Methylation Islands Number: 27
Key: MORF4L1, Methylation Islands Number: 86
Key: MORF4L2, Methylation Islands Number: 83
Key: MORN1, Methylation Islands Number: 249
Key: MORN2, Methylation Islands Number: 53
Key: MORN3, Methylation Islands Number: 85
Key: MORN4, Methylation Islands Number: 122
Key: MORN5, Methylation Islands Number: 102
Key: MOSPD1, Methylation Islands Number: 37
Key: MOSPD2, Methylation Islands Number: 23
Key: MOSPD3, Methylation Islands Number: 227
Key: MOV10, Methylation Islands Number: 136
Key: MOV10L1, Methylation Islands Number: 148
Key: MOXD1, Methylation Islands Number: 39
Key: MPDU1, Methylation Islands Number: 195
Key: MPDZ, Methylation Islands Number: 29
Key: MPEG1, Methylation Islands Number: 83
Key: MPG, Methylation Islands Number: 134
Key: MPHOSPH10, Methylation Islands Number: 74
Key: MPHOSPH6, Methylation Islands Number: 38
Key: MPHOSPH8, Methylation Islands Number: 55
Key: MPHOSPH9, Methylation Islands Number: 113
Key: MPI, Methylation Islands Number: 143
Key: MPL, Methylation Islands Number: 175
Key: MPND, Methylation Islands Number: 153
Key: MPO, Methylation Islands Number: 125
Key: MPP1, Methylation Islands Number: 94
Key: MPP2, Methylation Islands Number: 118
Key: MPP3, Methylation Islands Number: 102
Key: MPP4, Methylation Islands Number: 62
Key: MPP7, Methylation Islands Number: 60
Key: MPPE1, Methylation Islands Number: 89
Key: MPPED1, Methylation Islands Number: 90
Key: MPPED2, Methylation Islands Number: 44
Key: MPRIP, Methylation Islands Number: 92
Key: MPST, Methylation Islands Number: 118
Key: MPV17, Methylation Islands Number: 201
Key: MPV17L, Methylation Islands Number: 38
Key: MPV17L2, Methylation Islands Number: 188
Key: MPZ, Methylation Islands Number: 76
Key: MPZL1, Methylation Islands Number: 85
Key: MPZL2, Methylation Islands Number: 101
Key: MPZL3, Methylation Islands Number: 104
Key: MR1, Methylation Islands Number: 93
Key: MRAP, Methylation Islands Number: 84
Key: MRAP2, Methylation Islands Number: 37
Key: MRAS, Methylation Islands Number: 78
Key: MRC2, Methylation Islands Number: 90
Key: MREG, Methylation Islands Number: 60
Key: MRFAP1, Methylation Islands Number: 130
Key: MRFAP1L1, Methylation Islands Number: 145
Key: MRGPRE, Methylation Islands Number: 94
Key: MRGPRF, Methylation Islands Number: 134
Key: MRGPRX1, Methylation Islands Number: 6
Key: MRGPRX2, Methylation Islands Number: 38
Key: MRGPRX3, Methylation Islands Number: 39
Key: MRI1, Methylation Islands Number: 131
Key: MRM1, Methylation Islands Number: 105
Key: MRO, Methylation Islands Number: 50
Key: MRPL1, Methylation Islands Number: 47
Key: MRPL10, Methylation Islands Number: 150
Key: MRPL11, Methylation Islands Number: 122
Key: MRPL12, Methylation Islands Number: 211
Key: MRPL13, Methylation Islands Number: 29
Key: MRPL14, Methylation Islands Number: 122
Key: MRPL15, Methylation Islands Number: 58
Key: MRPL16, Methylation Islands Number: 96
Key: MRPL17, Methylation Islands Number: 87
Key: MRPL18, Methylation Islands Number: 137
Key: MRPL19, Methylation Islands Number: 83
Key: MRPL2, Methylation Islands Number: 158
Key: MRPL20, Methylation Islands Number: 270
Key: MRPL21, Methylation Islands Number: 136
Key: MRPL22, Methylation Islands Number: 53
Key: MRPL23, Methylation Islands Number: 100
Key: MRPL24, Methylation Islands Number: 198
Key: MRPL27, Methylation Islands Number: 114
Key: MRPL28, Methylation Islands Number: 202
Key: MRPL3, Methylation Islands Number: 42
Key: MRPL30, Methylation Islands Number: 89
Key: MRPL32, Methylation Islands Number: 76
Key: MRPL33, Methylation Islands Number: 75
Key: MRPL34, Methylation Islands Number: 209
Key: MRPL35, Methylation Islands Number: 73
Key: MRPL36, Methylation Islands Number: 202
Key: MRPL37, Methylation Islands Number: 117
Key: MRPL38, Methylation Islands Number: 178
Key: MRPL39, Methylation Islands Number: 59
Key: MRPL4, Methylation Islands Number: 176
Key: MRPL40, Methylation Islands Number: 83
Key: MRPL41, Methylation Islands Number: 152
Key: MRPL42, Methylation Islands Number: 71
Key: MRPL43, Methylation Islands Number: 202
Key: MRPL44, Methylation Islands Number: 78
Key: MRPL45, Methylation Islands Number: 48
Key: MRPL46, Methylation Islands Number: 62
Key: MRPL47, Methylation Islands Number: 77
Key: MRPL48, Methylation Islands Number: 58
Key: MRPL49, Methylation Islands Number: 230
Key: MRPL50, Methylation Islands Number: 62
Key: MRPL51, Methylation Islands Number: 196
Key: MRPL52, Methylation Islands Number: 190
Key: MRPL53, Methylation Islands Number: 298
Key: MRPL54, Methylation Islands Number: 187
Key: MRPL55, Methylation Islands Number: 215
Key: MRPL9, Methylation Islands Number: 166
Key: MRPS10, Methylation Islands Number: 85
Key: MRPS11, Methylation Islands Number: 62
Key: MRPS12, Methylation Islands Number: 156
Key: MRPS14, Methylation Islands Number: 104
Key: MRPS15, Methylation Islands Number: 116
Key: MRPS16, Methylation Islands Number: 73
Key: MRPS17, Methylation Islands Number: 69
Key: MRPS18A, Methylation Islands Number: 129
Key: MRPS18B, Methylation Islands Number: 439
Key: MRPS18C, Methylation Islands Number: 48
Key: MRPS2, Methylation Islands Number: 121
Key: MRPS21, Methylation Islands Number: 149
Key: MRPS22, Methylation Islands Number: 80
Key: MRPS23, Methylation Islands Number: 105
Key: MRPS24, Methylation Islands Number: 80
Key: MRPS25, Methylation Islands Number: 88
Key: MRPS26, Methylation Islands Number: 95
Key: MRPS27, Methylation Islands Number: 58
Key: MRPS28, Methylation Islands Number: 62
Key: MRPS30, Methylation Islands Number: 28
Key: MRPS31, Methylation Islands Number: 43
Key: MRPS33, Methylation Islands Number: 66
Key: MRPS34, Methylation Islands Number: 241
Key: MRPS35, Methylation Islands Number: 56
Key: MRPS36, Methylation Islands Number: 83
Key: MRPS5, Methylation Islands Number: 82
Key: MRPS6, Methylation Islands Number: 54
Key: MRPS7, Methylation Islands Number: 150
Key: MRPS9, Methylation Islands Number: 46
Key: MRRF, Methylation Islands Number: 115
Key: MRS2, Methylation Islands Number: 69
Key: MRTO4, Methylation Islands Number: 93
Key: MS4A1, Methylation Islands Number: 51
Key: MS4A10, Methylation Islands Number: 102
Key: MS4A12, Methylation Islands Number: 46
Key: MS4A13, Methylation Islands Number: 40
Key: MS4A14, Methylation Islands Number: 31
Key: MS4A15, Methylation Islands Number: 79
Key: MS4A2, Methylation Islands Number: 50
Key: MS4A3, Methylation Islands Number: 44
Key: MS4A4A, Methylation Islands Number: 20
Key: MS4A4E, Methylation Islands Number: 37
Key: MS4A5, Methylation Islands Number: 39
Key: MS4A6A, Methylation Islands Number: 39
Key: MS4A6E, Methylation Islands Number: 34
Key: MS4A7, Methylation Islands Number: 31
Key: MSC, Methylation Islands Number: 71
Key: MSGN1, Methylation Islands Number: 92
Key: MSH2, Methylation Islands Number: 83
Key: MSH3, Methylation Islands Number: 39
Key: MSH4, Methylation Islands Number: 51
Key: MSH5, Methylation Islands Number: 578
Key: MSH6, Methylation Islands Number: 62
Key: MSI1, Methylation Islands Number: 81
Key: MSI2, Methylation Islands Number: 78
Key: MSL1, Methylation Islands Number: 191
Key: MSL2, Methylation Islands Number: 68
Key: MSL3, Methylation Islands Number: 68
Key: MSLN, Methylation Islands Number: 326
Key: MSLNL, Methylation Islands Number: 318
Key: MSMB, Methylation Islands Number: 77
Key: MSMO1, Methylation Islands Number: 69
Key: MSMP, Methylation Islands Number: 165
Key: MSN, Methylation Islands Number: 35
Key: MSR1, Methylation Islands Number: 20
Key: MSRA, Methylation Islands Number: 46
Key: MSRB2, Methylation Islands Number: 48
Key: MSRB3, Methylation Islands Number: 41
Key: MST1R, Methylation Islands Number: 133
Key: MSTN, Methylation Islands Number: 20
Key: MSTO1, Methylation Islands Number: 43
Key: MSX1, Methylation Islands Number: 124
Key: MSX2, Methylation Islands Number: 90
Key: MT1A, Methylation Islands Number: 152
Key: MT1B, Methylation Islands Number: 160
Key: MT1E, Methylation Islands Number: 164
Key: MT1F, Methylation Islands Number: 142
Key: MT1G, Methylation Islands Number: 154
Key: MT1H, Methylation Islands Number: 153
Key: MT1M, Methylation Islands Number: 158
Key: MT1X, Methylation Islands Number: 133
Key: MT2A, Methylation Islands Number: 152
Key: MT3, Methylation Islands Number: 127
